"","Rating","Text","Movie","ID","CriticScore","Delta"
"7751",5,"  As I reflect on what I felt about this movie I am filled with Joy on so many levels. The art of this movie brought the time period to life and put me in the time and place the earliest Christians experienced. They were just beginning to grow in Faith and sacrificed so much. Bringing the words of the Bible to life is extremely personal for me since that is what I try to do in my devotions. This movie made me think in ways I never had about the life of Paul. Go see this movie! I pray this movie will touch all that see it and bring them to a deeper, personal relationship with God.","Paul Apostle of Christ",7751,2.8,-2.2
"7752",5,"  I'm a Christian in ministry, so call me biased. But I generally do not like Christian movies nor do I recommend them, so call me unbiased. I was moved to uncontrollable tears by the end of this movie. I recommend it to all believers, especially those sincerely involved in ministry.","Paul Apostle of Christ",7752,2.8,-2.2
"7753",5,"  This movie was executed on a cinematic level with The Passion of the Christ. I thoroughly enjoyed it. Love wins in the end, as it always does.","Paul Apostle of Christ",7753,2.8,-2.2
"7754",4,"  Pros: Very moving and inspirational. Good acting, with average production quality. Thought provoking and immersive character development for those who have a base of biblical knowledge. Cons: Slow pace, too much use of slow motion, not easily accessible for seekers or those with little biblical knowledge.Overall: an inspirational and encouraging must-see for Christians and perfect for showing to small groups or Sunday School classes.","Paul Apostle of Christ",7754,2.8,-1.2
"7755",5,"  Well done. It helped me see Paul in a new perspective.","Paul Apostle of Christ",7755,2.8,-2.2
"7756",5,"  Great movie! Just remember it is a story based true events, not an exact replica. All members of the Sanhedrin probably won't like it. Christ is the center and that is all that matters!","Paul Apostle of Christ",7756,2.8,-2.2
"7757",5,"  I've been bible thumping for 35 years. The movie is excellent!!!; everyone should see it; there are some nitpickers who will attack any Christian movie; I think a lot of those who attack this movie are nothing but atheist trolls who hate anything Christian. If you are a Christian or don't hate Christians, then this is the movie to see. Don't listen to Pharisees who will find some iota in the movie that they say isn't 100% biblically accurate. The movie is the best Christian movie of 2018, and for the last 10 years for that matter.","Paul Apostle of Christ",7757,2.8,-2.2
"7758",5,"  the same (((critics))) who hate this loved the last jedi and shilled for it like it was the best thing since sliced bread. let that sink in, folks.","Paul Apostle of Christ",7758,2.8,-2.2
"7759",5,"  This film is masterfully written and acted. I hope it's warmth and truth spread throughout our land. I cried more when I got into my car and on the drive home.","Paul Apostle of Christ",7759,2.8,-2.2
"7760",2,"  The movie trying to tell Paul's story from the point of view of Luke. However, lacking of the showing how Paul's life change after accepting Jesus the whole movie is slipping to ""Luke, the brave, loyalty travel partner of Paul. ""The costume and acting are detailed. I was touched when Luke saw someone he knew was burn on the post the struggle in his eyes and the teardrop.","Paul Apostle of Christ",7760,2.8,0.8
"7761",5,"  I m not religious and sometimes the acting was not great but. There is always a but. Good solid movie Sadly no sex no ar 15s. Sarcasm here. And not a sequel","Paul Apostle of Christ",7761,2.8,-2.2
"7762",5,"  One of the best movies I have seen in a long time.","Paul Apostle of Christ",7762,2.8,-2.2
"7763",5,"  I saw Paul: Apostle of Christ today. It is excellent. It is very accurate historically and biblically. It also gives time for contemplation, prayer, and meditation. I highly recommend it.","Paul Apostle of Christ",7763,2.8,-2.2
"7764",5,"  Outstanding!!!! Moving story and message! The theater I went to was sold out for this show! I will be seeing this movie again and will buy the DVD! James Caviecy is a truly gifted actor! Do yourself a favor and see this movie!","Paul Apostle of Christ",7764,2.8,-2.2
"7765",5,"  This movie was very deep. Each character presented a human perspective in front of a human question. So often religious movies glaze over the flashiness of the Christian faith. But, we are human, and we both struggle with and recognize reality.","Paul Apostle of Christ",7765,2.8,-2.2
"7766",4,"  Powerful movie. Well acted. Great message.","Paul Apostle of Christ",7766,2.8,-1.2
"7767",5,"  Deeply Stirring ..Leave your Horseys Home! I would like to see it again before it leaves the theatre.","Paul Apostle of Christ",7767,2.8,-2.2
"7768",2.5,"  A well-meaning mess. The acting and production values were so good that I still found the ending emotionally affecting, but the script and direction completely muffed the story-telling. Pauls story is actually a very exciting one, but unless you know it, you will barely understand how it is told here. Sad.","Paul Apostle of Christ",7768,2.8,0.3
"7769",5,"  Powerful, moving. I highly recommend it. It is difficult to watch at times but very realistic, Rome under emperor Nero was a time of tribulation.","Paul Apostle of Christ",7769,2.8,-2.2
"7770",5,"  Fabulous film! The film assumes it is playing to a somewhat biblically-educated audience, which is understandable given the theme. However, even someone living under a rock all their life would find the film enlightening. The lighting, the lack of gruesome details, the dialogue all pull this film together to make a memorable experience for the audience. I'll probably go again, and I will certainly buy the dvd when it comes out.","Paul Apostle of Christ",7770,2.8,-2.2
"7771",5,"  I thoroughly enjoyed this movie! It was very inspiring!","Paul Apostle of Christ",7771,2.8,-2.2
"7772",5,"  Dont listen to the critics. This was an amazingly acted and delivered film.","Paul Apostle of Christ",7772,2.8,-2.2
"7773",5,"  Powerful portrayal of the Apostle Paul's struggles and wrestlings with spreading the Gospel of Christ to the Roman Empire. James Faulkner delivered such a riveting performance that during his monologues, there was utter silience in the theatre with the feeling the viewers didn't want to miss a single word of his performance. Jim Caviezel's role as Luke was true to the insight he gained in his role of The Passion of Christ. His fervor to get Paul's words recorded and spread among the believers was palpable and teleported me into the Roman prison cell with them. I think the best possible review is in knowing that not one dry eye left the theatre after watching this film.","Paul Apostle of Christ",7773,2.8,-2.2
"7774",5,"  Absolutely amazing movie, incredible acting and ... Hollywood please take note -- it is a true and inspiring story of love! As someone who has read and reread the Bible, this is a wonderful big screen adaptation of an exciting adventure about Paul (Saul of Tarsus) and Luke (writer of a few New Testament books). For those who are more intrigued by super heroes, special effects and sequels, you may have a hard time. For those of you who enjoy greta acting, appreciate intelligent dialogue, theology or history - you'll love it!","Paul Apostle of Christ",7774,2.8,-2.2
