"","Rating","Text"
"961",5,"  Fantastic movie, i loved it way more than i expected to. Better than the original in every single way in my opinion"
"962",4.5,"  Not as bad as you'd think would be. Jack Black did not act like Jack Black playing a woman, he just acted like a teenage woman. I think he really did his homework with this role. I think the director spent most of his time trying to get Dwayne to act like a scared boy but he just couldn't deliver it. I like Dwayne Johnson but he needs to really step up his acting game if he wants to play none ""The Rock"" rolls. When he needed to be tuff in the movie, he was and he did it very well. But I just didn't believe he was a scared teen as much as Jack Black. Karen Gillan did very well but I think the director left her alone. She did what she could with what she had read about the role. Kevin Hart also did very well well but his character just wasn't explored very much so nothing ventured nothing gained.The story was an excellent update as well as sequel to the original coming of age 1995 version. It works as a meta-comedy of video games without eliminating the emersion of the movie. It's got plenty of action thrown in (as expected given the story) without making you think you're watching an action movie. There's a quick romance shoe-horned in but that's kind of a requirement of any coming of age film. The superb acting of Jack Black (haven't said that in a while) helped a lot with some of the bad writing. Kevin Hart's goofy line towards the end he had to say was covered up by a well-earned meta joke about video game's typically bad writing. Again, nothing ventured, nothing gained in Kevin's acting. Not bad, but not good.All and all, I'd say its worth watching on Netflix for sure, but I wouldn't pay for it in a theater unless you're a fan of the original storyline and really want to see the sequel. Which I am, and I did. As a quick and final note, props to whoever let Karen throw in the Doctor Who reference. Yawzah!"
"963",4,"  Just good fun is what it is!"
"964",4.5,"  Y no le tenía casi nada de fe"
"965",3.5,"  The film has a lot of charm and hilarious characters but the one thing I hate with this long belated sequels is the lack of story. This is a recycle of the first films plot line, right down to the first character being sucked into the game, surely they could have come up with another plot device after twenty years. I enjoyed the Van Pelt being redesigned for the film, that is an interesting choice for the franchise and means a new actor can be cast if a sequel is required. I think the filmmakers could attempt VR for the sequel but the board game is where the true franchise idea lies. The film is fun and will appeal to family and kids but don't go looking for any great depth of character as this is very run of the mill stuff here. 08-01-2018."
"966",3.5,"  The chemistry between the Rock and Kevin Hart makes this movie enjoyable."
"967",4,"  fun and entertaining"
"968",4,"  Very hilarious movie filled with colorful cinematograhy and intense action sequences."
"969",3,"  Good popcorn movie. Better than The Last Jedi."
"970",4,"  Jumanji: Welcome to the Jungle is a fun family flick. It is extremely funny and is a great evolution of the original. If it tried to undo or completely remake the 1995 Jumanji I would be singing a different tune, but instead Jumanji: Welcome to the Jungle simply modernizes a kid's classic. The movie lacks the original's darkness and sense of danger, but does its job holding the audience's attention with great cast chemistry and some solid humor. It gives audiences a fun relaxing ride that the whole family can enjoy."
"971",4.5,"  Very funny film. Loved that awkward kiss scene between martha and spencer.. I was crying."
"972",3.5,"  Original jumani meets the mummy meets Indiana Jones in this action packed comedy. Lots of funny moments, one liners throughout and it looked like the actors had a great time filming it. You could compare it to the original and the original was a great film. This is well worth going to see, very enjoyable"
"973",5,"  Awesome movie and very funny. Great job by all the cast. It's been number one for 2 weeks in a row after dethroning the Last Jedi. I will definitely by the bluray."
"974",5,"  It was way better than I thought it would be. Jack Black was great"
"975",3,"  Fun and funny. Weird penis jokes distract from humor, but still a good time with the family."
"976",4.5,"  Was skeptical going in, remake of Jumanji? Are we really trying to outdo Robin Williams. I was pleasantly surprised. It managed to deliver on a newer version of the movie without leaning too hard on the original. The cast was great and the movie was very funny. Jack Black stole the show as teenage girl. Fun popcorn flick."
"977",4,"  i have watched both star wars and jumanji but if someone asks to watch again either one of them, i will choose jumanji!! a sequel after 22 years, but yet it never seems like the gap between these 2 affected much!! specially the whole cast and the story were very good!! Jack Black and Karen Gillan were incredible!! But Kevin Hart steals the show!! every single moment it was soooo thrilling and entertaining!! the connection between two jumanji was minimal but it was there.. overall a complete entertainment package!!"
"978",4.5,"  Was funny, entertaining and the jokes were pretty good. I'd like to see the continuation with The Rock, Jack, Karen and Hart, like trying to escape from Jumanji or something like that."
